From	To
Q5T481	CCDS44477.1
Q9H040	CCDS1594.1
Q9H040	CCDS31054.1
Q9H040	CCDS58066.1
Q8TC84	CCDS31309.1
Q9UJC3	CCDS612.1
Q9NZN5	CCDS41727.1
Q9NZN5	CCDS55794.1
P43365	CCDS76048.1
Q02297	CCDS47836.1
Q02297	CCDS55218.1
Q02297	CCDS55219.1
Q02297	CCDS6083.1
Q02297	CCDS6084.1
Q02297	CCDS6085.1
Q02297	CCDS6086.1
Q02297	CCDS6087.1
Q02297	CCDS94274.1
A8MVA2	CCDS59286.1
Q8NCQ5	CCDS45884.1
O15431	CCDS6789.1
Q15915	CCDS3136.1
P60413	CCDS42967.1
Q86T82	CCDS2418.1
Q7Z422	CCDS44065.1
Q7Z422	CCDS60000.1
Q86Y26	CCDS32190.1
Q86Y26	CCDS61584.1
Q86Y26	CCDS61585.1
O15347	CCDS35428.1
Q6Y288	CCDS9341.1
O15370	CCDS12995.1
Q9BYQ2	CCDS11386.1
O75381	CCDS30582.1
A6NMN3	CCDS53536.1
Q9UHX3	CCDS32933.1
Q9UHX3	CCDS32934.1
Q9UHX3	CCDS32935.1
Q9UHX3	CCDS59361.1
Q71UI9	CCDS47581.1
Q71UI9	CCDS5495.1
Q71UI9	CCDS5496.1
Q71UI9	CCDS5497.1
Q71UI9	CCDS5498.1
Q8NHY2	CCDS30944.1
Q8NHY2	CCDS44279.1
Q15004	CCDS10193.1
Q15004	CCDS32269.1
Q93084	CCDS11041.1
Q93084	CCDS11042.1
Q93084	CCDS42234.1
Q93084	CCDS45579.1
Q93084	CCDS45580.1
Q8WWQ8	CCDS31888.1
P10589	CCDS4068.1
Q9BYS1	CCDS42321.1
Q9P1T7	CCDS55155.1
Q9NZQ3	CCDS2776.1
Q9NZQ3	CCDS46827.1
Q1XH10	CCDS44363.1
Q13596	CCDS32266.1
Q13596	CCDS32268.1
Q13596	CCDS58371.1
Q9H814	CCDS4138.1
O76009	CCDS11388.1
P61970	CCDS10848.1
P01135	CCDS1905.1
P01135	CCDS46316.1
Q9BWF2	CCDS2806.1
Q9NWF9	CCDS34594.1
Q9NWF9	CCDS34595.1
Q9BXB1	CCDS31449.1
Q9BXB1	CCDS86187.1
Q5T6F2	CCDS6547.1
Q9BXA9	CCDS12013.1
Q15172	CCDS1503.1
Q15172	CCDS55686.1
P49683	CCDS7606.1
Q8N100	CCDS7276.1
Q8WY64	CCDS4536.1
P10828	CCDS2641.1
Q8N8Z8	CCDS12266.2
Q9UK76	CCDS32729.1
Q9UK76	CCDS45771.1
Q9UK76	CCDS45772.1
P59990	CCDS42966.1
A8MQ27	CCDS47342.1
A8MQ27	CCDS78085.1
A8MQ27	CCDS83042.1
Q8N350	CCDS12057.2
Q8N350	CCDS92477.1
Q658L1	CCDS32310.1
Q5PSV4	CCDS32066.1
P28347	CCDS7810.2
Q9NSC7	CCDS11748.1
Q9H320	CCDS14128.1
Q86YJ6	CCDS2002.2
Q86YJ6	CCDS58718.1
Q86YJ6	CCDS92801.1
Q96QC0	CCDS4681.1
Q99879	CCDS4629.1
Q9NQE9	CCDS5133.1
Q8NCQ7	CCDS11239.1
Q5T754	CCDS1023.1
Q16816	CCDS5525.1
Q16816	CCDS59057.1
Q9HCU9	CCDS8135.1
Q8IXW5	CCDS740.1
Q9UKR0	CCDS12820.1
Q9UKR0	CCDS12821.1
Q9UNZ5	CCDS12298.1
Q99572	CCDS9213.1
P01133	CCDS3689.1
P01133	CCDS54794.1
P01133	CCDS54795.1
Q86SE5	CCDS55252.1
Q86SE5	CCDS55253.1
Q86SE5	CCDS75761.1
Q6P531	CCDS11047.1
Q6P531	CCDS45582.1
Q9UHV5	CCDS11363.2
Q9UHV5	CCDS77022.1
Q9ULT6	CCDS42999.1
Q9ULT6	CCDS56225.1
Q69YZ2	CCDS30658.1
P17480	CCDS11480.1
P17480	CCDS42346.1
A8MTZ0	CCDS55726.1
A8MTZ0	CCDS55727.1
A8MTZ0	CCDS55728.1
A8MTZ0	CCDS58094.1
O15230	CCDS33502.1
O75074	CCDS12430.1
Q8WY41	CCDS7607.1
Q9BXQ6	CCDS13740.1
Q9BXQ6	CCDS54494.1
Q9NWV8	CCDS46012.1
P20333	CCDS145.1
Q11206	CCDS58193.1
Q11206	CCDS58194.1
Q11206	CCDS8474.1
Q9Y366	CCDS33470.1
P51452	CCDS11469.1
Q717R9	CCDS33145.1
O14862	CCDS1181.1
Q5T5A8	CCDS1015.1
Q96B77	CCDS10535.1
Q9NS39	CCDS7058.1
Q6ZQX7	CCDS32519.2
Q86XP1	CCDS55898.1
Q86XP1	CCDS55899.1
Q86XP1	CCDS9381.1
Q86XP1	CCDS9382.1
A5A3E0	CCDS46409.1
P0DTW1	CCDS43950.1
Q8TC90	CCDS9036.1
Q8NG27	CCDS14392.1
Q8NG27	CCDS14393.1
Q8NG27	CCDS35316.1
P49354	CCDS6140.1
Q86Y56	CCDS34580.1
Q96FV2	CCDS11519.1
Q96FV2	CCDS45723.1
A0A1W2PR82	CCDS92081.1
Q5JRM2	CCDS35411.1
A0A286YF60	CCDS92954.1
Q86TC9	CCDS7275.1
P10415	CCDS11981.1
P10415	CCDS45882.1
O15479	CCDS14219.1
Q8NEM7	CCDS31959.1
Q8NEM7	CCDS61311.1
Q8NEM7	CCDS9362.1
P22459	CCDS41629.1
P18846	CCDS8803.1
Q96K19	CCDS55229.1
Q96K19	CCDS55230.1
Q96K19	CCDS6138.1
P35580	CCDS11144.1
P35580	CCDS58515.1
P35580	CCDS73984.1
P78358	CCDS14758.1
P78358	CCDS44025.1
P04732	CCDS10764.2
P04732	CCDS86530.1
Q7RTX0	CCDS30556.1
Q8TBC3	CCDS12560.1
P52926	CCDS31854.1
P52926	CCDS44936.1
P52926	CCDS81709.1
O95907	CCDS13966.1
Q9H175	CCDS8807.1
Q96G74	CCDS14313.1
Q96G74	CCDS48104.1
Q96G74	CCDS48105.1
Q96PZ0	CCDS34725.1
Q9UIH9	CCDS3036.1
Q16829	CCDS33766.2
P0DPB3	CCDS3186.1
P0DPB3	CCDS56292.1
P0DPB3	CCDS56293.1
P0DPB3	CCDS56294.1
Q08379	CCDS6896.2
P09923	CCDS2492.1
Q9UBI9	CCDS5194.1
Q5TA78	CCDS1022.1
P19429	CCDS42628.1
Q9NSI6	CCDS13662.1
Q9NSI6	CCDS13663.1
Q9NSI6	CCDS33557.1
Q15283	CCDS3117.1
Q9UL18	CCDS398.1
Q3YBR2	CCDS8448.2
O43657	CCDS14470.1
P58340	CCDS3182.1
P58340	CCDS46945.1
P58340	CCDS56287.1
P58340	CCDS56288.1
A0AV96	CCDS3460.1
A0AV96	CCDS43223.1
Q9BXP8	CCDS41438.1
Q9BXP8	CCDS41439.1
Q6Q4G3	CCDS4124.1
Q7Z3J2	CCDS32397.3
O14994	CCDS13908.1
P45880	CCDS53544.1
P45880	CCDS7348.1
Q6ZVC0	CCDS5696.1
Q9ULH7	CCDS32391.1
Q9ULH7	CCDS76823.1
Q9UKW6	CCDS58129.1
Q9UKW6	CCDS7892.1
Q9UKW6	CCDS7893.1
Q6UXI9	CCDS34046.1
Q6UXI9	CCDS54784.1
Q6UXI9	CCDS54785.1
Q6UXI9	CCDS54786.1
Q6UXI9	CCDS54787.1
Q9BYQ0	CCDS42334.1
Q5IJ48	CCDS6852.2
Q5TDP6	CCDS4964.1
Q5TDP6	CCDS55027.1
A6NLJ0	CCDS32259.1
Q06187	CCDS14482.1
Q06187	CCDS76003.1
P33778	CCDS4575.1
Q5JTD7	CCDS34456.1
Q9H972	CCDS61400.1
Q9H972	CCDS9583.1
Q5TA81	CCDS1019.1
Q4G0S7	CCDS47203.1
Q96K80	CCDS8903.1
Q9BUR5	CCDS14208.1
Q8WVC6	CCDS11493.1
Q8IWA0	CCDS2298.1
Q7Z6G8	CCDS55864.1
Q7Z6G8	CCDS55865.1
Q7Z6G8	CCDS55866.1
Q7Z6G8	CCDS55867.1
Q7Z6G8	CCDS55868.1
Q7Z6G8	CCDS55869.1
Q7Z6G8	CCDS55870.1
Q7Z6G8	CCDS55871.1
Q7Z6G8	CCDS55872.1
P54855	CCDS3524.1
Q9HCS4	CCDS1971.1
Q9Y4B5	CCDS11841.1
Q9Y4B5	CCDS92432.1
Q9Y4B5	CCDS92434.1
Q9Y4H2	CCDS9510.1
Q96NR3	CCDS35215.2
O15530	CCDS10472.1
O15530	CCDS10473.1
O15530	CCDS58411.1
Q92858	CCDS3638.1
Q8WVC0	CCDS10146.1
Q8WVC0	CCDS66767.1
Q96C12	CCDS42155.1
Q96C12	CCDS45472.1
Q01831	CCDS46763.1
Q8IYR6	CCDS6750.1
O43900	CCDS14320.1
P23759	CCDS186.1
P23759	CCDS44074.1
P23759	CCDS44075.1
P25100	CCDS13079.1
Q6N021	CCDS3666.1
Q6N021	CCDS47120.1
Q9UH73	CCDS4343.1
Q9UH73	CCDS78081.1
P48960	CCDS32929.1
P48960	CCDS32930.1
P48960	CCDS32931.1
Q9NZT2	CCDS13504.1
Q9NUE0	CCDS30650.1
Q3LHN2	CCDS13595.1
Q96LR4	CCDS2907.1
P43307	CCDS4499.1
P26012	CCDS5370.1
Q86T13	CCDS9667.1
P16070	CCDS31455.1
P16070	CCDS31456.1
P16070	CCDS31457.1
P16070	CCDS31458.1
P16070	CCDS55754.1
P16070	CCDS55755.1
P16070	CCDS7897.1
P0C7T8	CCDS53884.1
A8MQT2	CCDS45211.1
Q3LI58	CCDS13606.1
A1A4Y4	CCDS47313.1
Q6ZV73	CCDS31878.1
P32243	CCDS41960.1
P32243	CCDS9728.1
O43255	CCDS3152.1
P09038	CCDS34059.1
P09038	CCDS93618.1
Q496A3	CCDS4911.1
P53634	CCDS31654.1
P53634	CCDS44693.1
P53634	CCDS8282.1
O14526	CCDS32955.1
O14526	CCDS59366.1
Q9UBF2	CCDS75662.1
Q9UBF2	CCDS78275.1
Q9C093	CCDS3910.1
Q9C093	CCDS43309.1
P17039	CCDS46044.1
P17039	CCDS46045.1
Q5JVX7	CCDS30745.1
Q96GD4	CCDS11134.1
Q96GD4	CCDS58514.1
Q96GD4	CCDS67162.1
Q96GD4	CCDS82065.1
Q13394	CCDS9353.1
P46977	CCDS60998.1
P46977	CCDS8458.1
Q9NV79	CCDS13559.1
Q9NV79	CCDS46631.1
P23284	CCDS10191.1
Q6PJW8	CCDS1628.1
Q6PJW8	CCDS44343.1
Q8N9R8	CCDS43877.1
Q8N9R8	CCDS48017.1
O95674	CCDS13088.1
Q5M7Z0	CCDS11622.2
P98153	CCDS33598.1
P98153	CCDS54496.1
Q66K66	CCDS33385.1
Q6R6M4	CCDS43713.1
Q99081	CCDS10159.1
Q99081	CCDS10160.1
Q99081	CCDS42042.1
Q99081	CCDS76761.1
P27338	CCDS14261.1
Q8IZC7	CCDS32971.1
Q8IZC7	CCDS77271.1
Q86WT6	CCDS10114.1
Q86WT6	CCDS32220.1
Q86WT6	CCDS73719.1
Q86WT6	CCDS76746.1
Q8N461	CCDS10421.1
Q9NQ86	CCDS34211.1
Q9NQ86	CCDS34212.1
Q9NQ86	CCDS4115.1
Q9NQ86	CCDS75287.1
Q96LP6	CCDS44963.1
P00540	CCDS6164.1
A0A1W2PPL8	CCDS93700.1
P0C7V6	CCDS94580.1
Q02487	CCDS11892.1
Q02487	CCDS11893.1
Q8TDB4	CCDS43269.1
Q9NQH7	CCDS14007.1
Q8N446	CCDS45471.1
Q8N684	CCDS44619.1
Q8N684	CCDS44620.1
Q8N684	CCDS8006.2
Q9ULG6	CCDS42039.1
Q9ULG6	CCDS55966.1
Q9ULG6	CCDS55967.1
Q8IUB2	CCDS33478.1
Q96C01	CCDS1904.1
P24468	CCDS10375.1
P24468	CCDS45358.1
P24468	CCDS45359.1
Q12809	CCDS5910.1
Q12809	CCDS5911.1
Q9BWW8	CCDS13919.1
P43362	CCDS14691.1
P43362	CCDS35423.1
O00635	CCDS4568.1
A1A580	CCDS33533.1
Q8NH56	CCDS31397.1
A8MZG2	CCDS45397.1
Q9H4B0	CCDS46472.1
Q641Q2	CCDS41527.1
Q641Q2	CCDS76303.1
Q9BRP8	CCDS41795.1
Q9BRP8	CCDS44916.1
P48067	CCDS30695.1
P48067	CCDS41316.1
P48067	CCDS41317.1
Q06481	CCDS44773.1
Q06481	CCDS44774.1
Q06481	CCDS44775.1
Q06481	CCDS58196.1
Q06481	CCDS8486.1
Q15181	CCDS7299.1
Q9H6P5	CCDS13116.1
Q96S38	CCDS1513.1
Q96S38	CCDS44317.1
P15498	CCDS12174.1
P15498	CCDS59342.1
Q8N6S4	CCDS648.2
Q9HCH5	CCDS31649.1
Q9HCH5	CCDS31652.1
Q9HCH5	CCDS41698.1
Q9HCH5	CCDS53687.1
Q9HCH5	CCDS53688.1
Q9HCH5	CCDS53689.1
Q9HCH5	CCDS76461.1
Q96L58	CCDS13.1
P56539	CCDS2569.1
Q6ZMI0	CCDS1839.1
Q6ZMI0	CCDS46278.1
Q6ZMI0	CCDS54358.1
Q9BY66	CCDS14794.1
Q9BY66	CCDS55554.1
Q9BY66	CCDS55555.1
Q96F85	CCDS1886.1
Q96F85	CCDS46311.1
Q8N7Z5	CCDS47233.1
P00973	CCDS31905.1
P00973	CCDS41838.1
P00973	CCDS44980.1
P00973	CCDS81742.1
P98194	CCDS33856.1
P98194	CCDS46912.1
P98194	CCDS46913.1
P98194	CCDS46914.1
P98194	CCDS56278.1
P98194	CCDS56279.1
P98194	CCDS56280.1
P98194	CCDS56281.1
Q9H816	CCDS866.1
Q71RG4	CCDS11479.1
Q71RG4	CCDS54134.1
Q5T5B0	CCDS1013.1
P61604	CCDS2320.1
A0A286YFG1	CCDS92960.1
P60372	CCDS42957.1
Q8IUB5	CCDS13367.1
Q8WV99	CCDS2435.1
Q9UKL0	CCDS9974.2
Q8IUN9	CCDS11087.1
Q8IUN9	CCDS45597.1
O15391	CCDS14202.1
Q8TE96	CCDS1949.2
Q8N412	CCDS3645.1
Q6FI81	CCDS10781.2
Q6FI81	CCDS76876.1
P14927	CCDS59107.1
P14927	CCDS6269.1
Q86UU1	CCDS44750.1
Q86UU1	CCDS8401.1
Q96S15	CCDS10420.1
P28749	CCDS13289.1
P28749	CCDS13290.1
Q8N7L0	CCDS9386.1
Q13115	CCDS6072.1
Q13115	CCDS6073.1
Q8TE99	CCDS3116.1
A6NGJ6	CCDS73363.1
Q9H4D0	CCDS3112.1
Q9UPR5	CCDS33065.1
P04049	CCDS2612.1
P04049	CCDS87047.1
Q9H609	CCDS12625.1
Q9C086	CCDS1942.2
Q9BT17	CCDS31320.1
Q96LA8	CCDS41360.2
P36508	CCDS4801.1
P36508	CCDS75435.1
O43741	CCDS925.1
Q8IUC1	CCDS13608.1
Q16186	CCDS13496.1
P49619	CCDS3274.1
P49619	CCDS43181.1
P49619	CCDS43182.1
Q5JPH6	CCDS42132.1
Q5JPH6	CCDS76844.1
Q9C0B9	CCDS45880.1
D3W0D1	CCDS53743.1
P34925	CCDS75016.1
P34925	CCDS77820.1
O75771	CCDS11287.1
O75771	CCDS11288.1
O75771	CCDS45646.1
F5GYI3	CCDS53948.1
A6NJB7	CCDS33036.1
Q13765	CCDS31837.1
Q9UBC3	CCDS13204.1
Q9UBC3	CCDS13205.1
Q9UBC3	CCDS13206.1
Q9UBC3	CCDS13207.1
Q9UBC3	CCDS56183.1
Q9UBC3	CCDS56184.1
Q9BWL3	CCDS1061.1
Q9BWL3	CCDS1062.1
Q9BWL3	CCDS41404.1
Q9BWL3	CCDS76220.1
Q63HK3	CCDS32410.1
Q9Y5A6	CCDS5681.1
Q9HB21	CCDS55730.1
Q9HB21	CCDS7629.1
Q9BV35	CCDS32882.1
P49760	CCDS1107.1
P49760	CCDS72939.1
Q4VC44	CCDS45390.1
Q4VC44	CCDS76809.1
Q9NX65	CCDS10503.1
Q9NX65	CCDS66920.1
Q9NX65	CCDS66921.1
P49642	CCDS44926.1
Q9NRY7	CCDS3134.1
Q9NRY7	CCDS56284.1
Q9NRY7	CCDS75029.1
O76039	CCDS14186.1
O76039	CCDS83458.1
Q6ZMV8	CCDS59371.1
Q86TY3	CCDS32089.1
P78415	CCDS10750.1
Q9H116	CCDS13151.1
P09016	CCDS2269.1
P36382	CCDS929.1
P31276	CCDS8865.1
Q99836	CCDS2674.3
Q99836	CCDS54565.2
Q99836	CCDS54566.2
Q99836	CCDS54567.2
Q99836	CCDS54568.2
Q8IVW8	CCDS42237.1
P06748	CCDS43399.1
P06748	CCDS4376.1
P06748	CCDS4377.1
P01210	CCDS6168.1
Q8TEW6	CCDS10783.1
A0JP26	CCDS73690.1
O14641	CCDS11091.1
Q1W6H9	CCDS42645.1
P13861	CCDS2778.1
P13861	CCDS82771.1
Q96J86	CCDS13578.1
Q96J86	CCDS93083.1
Q9H094	CCDS216.1
Q9H094	CCDS57976.1
Q9H094	CCDS57977.1
Q9H094	CCDS81275.1
A8MW92	CCDS6367.2
A8MW92	CCDS6368.1
Q14004	CCDS5461.1
Q14004	CCDS5462.1
P56748	CCDS13587.1
Q8TAB5	CCDS395.1
O95502	CCDS33647.1
P60410	CCDS13713.1
P35372	CCDS43517.1
P35372	CCDS43518.1
P35372	CCDS47503.1
P35372	CCDS47504.1
P35372	CCDS47505.1
P35372	CCDS47506.1
P35372	CCDS47507.1
P35372	CCDS47508.1
P35372	CCDS55068.1
P35372	CCDS55069.1
P35372	CCDS55070.1
P35372	CCDS55071.1
Q9NTI7	CCDS841.1
P21266	CCDS812.1
O95343	CCDS1821.1
Q9UII4	CCDS3630.1
Q96D71	CCDS47488.1
Q96D71	CCDS5193.2
Q96D71	CCDS69212.1
Q96D71	CCDS69213.1
Q14188	CCDS43159.1
Q14188	CCDS54647.1
Q14188	CCDS54648.1
Q14188	CCDS54649.1
Q14188	CCDS54650.1
Q14188	CCDS93401.1
Q8WTU0	CCDS31660.1
Q9BY12	CCDS53961.1
Q9BY12	CCDS53962.1
Q9H7D7	CCDS31037.2
Q6ZR52	CCDS12411.1
Q6ZR52	CCDS12412.1
Q6ZR52	CCDS42536.1
O00300	CCDS6326.1
Q9UBB5	CCDS11953.1
Q9UBB5	CCDS45871.1
Q19AV6	CCDS42266.1
Q9NRR6	CCDS7000.1
Q9P1W9	CCDS14312.1
P28906	CCDS31011.1
P28906	CCDS31012.1
Q9UNW9	CCDS12679.1
Q13268	CCDS41927.1
Q13268	CCDS9604.1
Q6ZW76	CCDS10520.1
Q8NCM2	CCDS45122.1
Q8NCM2	CCDS9756.1
A8MXT2	CCDS59524.1
Q9Y286	CCDS12826.1
Q9Y286	CCDS42601.1
Q9Y286	CCDS62771.1
P52747	CCDS60720.1
P52747	CCDS60721.1
P52747	CCDS7799.2
Q9NQR7	CCDS59245.1
Q9Y337	CCDS12810.1
Q5SZL2	CCDS43498.1
Q5SZL2	CCDS5119.2
Q5SZL2	CCDS55052.1
Q66LE6	CCDS73224.1
Q5JPI9	CCDS31307.1
O94925	CCDS2308.1
O94925	CCDS58744.1
Q92522	CCDS3057.1
P11498	CCDS8152.1
Q8NCR6	CCDS59121.1
Q8NCR6	CCDS6553.1
Q8NCR6	CCDS6554.1
Q8NCR6	CCDS6555.1
Q711Q0	CCDS44387.1
P50552	CCDS33051.1
P18858	CCDS12711.1
P18858	CCDS74409.1
O75822	CCDS10111.1
O75822	CCDS61612.1
O75822	CCDS61613.1
Q86V42	CCDS55900.1
Q86V42	CCDS81767.1
Q86V42	CCDS9427.1
O76070	CCDS7380.1
Q96PI1	CCDS1031.1
P09936	CCDS3462.1
Q9Y230	CCDS42588.1
Q96AG4	CCDS11566.1
P32119	CCDS12281.1
Q12931	CCDS10508.1
Q12931	CCDS61824.1
Q92890	CCDS13761.1
Q92890	CCDS33600.2
Q5HYK3	CCDS31912.1
Q8N1F7	CCDS10769.1
Q8N1F7	CCDS55996.1
P07437	CCDS4687.1
Q9BT22	CCDS10528.1
Q9BT22	CCDS81946.1
P61077	CCDS3659.1
P61077	CCDS3660.1
P61077	CCDS3661.1
O14818	CCDS13489.1
Q96IJ6	CCDS2441.1
P52292	CCDS32713.1
P11686	CCDS43722.1
P11686	CCDS55209.1
Q9NY59	CCDS10867.1
P34897	CCDS53805.1
P34897	CCDS55837.1
P34897	CCDS8934.1
P30086	CCDS9187.1
Q969D9	CCDS4101.1
Q9HAK2	CCDS43726.1
Q9P243	CCDS43768.2
Q9P243	CCDS47924.1
Q9P243	CCDS55276.1
Q9H2S1	CCDS43352.1
O00165	CCDS1064.1
O00165	CCDS44230.1
Q8WVE0	CCDS9293.1
Q8NGF7	CCDS31548.1
Q86UX7	CCDS8059.1
Q86UX7	CCDS8060.1
P11387	CCDS13312.1
Q96M98	CCDS43524.1
Q96M98	CCDS5284.1
Q6NXT6	CCDS47030.1
Q9Y5C1	CCDS622.1
Q86VH5	CCDS7270.1
Q96PE3	CCDS46369.1
Q96PE3	CCDS46370.1
Q96PE3	CCDS46371.1
Q96PE3	CCDS46372.1
P08138	CCDS11549.1
Q7L1V2	CCDS10925.1
Q7L1V2	CCDS67082.1
Q6NUT3	CCDS42465.1
Q6NUT3	CCDS74256.1
Q9Y5M8	CCDS3081.1
Q02127	CCDS42192.1
Q9Y2T2	CCDS7342.1
P12277	CCDS9981.1
Q8TC07	CCDS31858.1
Q8TC07	CCDS53814.1
Q5SWH9	CCDS41325.1
Q8IVI9	CCDS42771.1
Q8IVI9	CCDS42772.1
Q8IVI9	CCDS54415.1
Q8IVI9	CCDS54416.1
Q9BW83	CCDS13932.1
Q9BW83	CCDS54523.1
Q96JP5	CCDS31553.1
Q8WXI9	CCDS1054.1
Q13368	CCDS42344.1
Q9BXI2	CCDS4258.1
P54802	CCDS11427.1
Q8NDH6	CCDS2354.1
Q8NDH6	CCDS74632.1
Q8TEQ0	CCDS10553.2
P31415	CCDS1198.2
Q9H583	CCDS31066.1
Q96LI9	CCDS14209.1
Q8IW45	CCDS55903.1
Q8IW45	CCDS91836.1
Q8IW45	CCDS9513.1
Q2TAL8	CCDS2787.1
Q9ULM6	CCDS4455.1
P08559	CCDS14192.1
P08559	CCDS55380.1
P08559	CCDS55381.1
P08559	CCDS55382.1
O95470	CCDS31216.1
Q9Y5X2	CCDS5331.1
B7ZBB8	CCDS47366.1
O60671	CCDS3905.1
P35858	CCDS10446.1
P35858	CCDS53982.1
Q0D2K0	CCDS47328.2
Q0D2K0	CCDS54944.1
P30301	CCDS8919.1
P49411	CCDS10642.1
Q6P1M3	CCDS11725.1
Q6P1M3	CCDS32733.1
Q6P1M3	CCDS45776.1
Q8TF08	CCDS3472.2
Q13155	CCDS5344.1
Q13155	CCDS87475.1
Q9UKI2	CCDS1791.1
Q96PF1	CCDS32213.1
Q68CR7	CCDS43229.1
Q6UW10	CCDS4691.1
Q6P9B9	CCDS8027.1
Q9BT09	CCDS4875.1
Q9H0J9	CCDS5857.1
Q13685	CCDS33378.1
O00206	CCDS6818.1
Q8IVL6	CCDS61027.1
Q9UJD0	CCDS30687.1
Q5TZJ5	CCDS43808.3
Q8N323	CCDS8372.1
Q8N323	CCDS91598.1
P16452	CCDS10093.1
P16452	CCDS45249.1
Q9NXH9	CCDS12293.1
Q9NXH9	CCDS45997.1
Q96M34	CCDS2984.1
Q3ZCQ8	CCDS33023.2
Q99666	CCDS2082.1
Q99666	CCDS2083.1
Q99666	CCDS42729.1
Q99666	CCDS46388.1
Q8NGL3	CCDS31508.1
Q8NG75	CCDS31525.1
Q8TDX6	CCDS6010.1
Q6RW13	CCDS136.1
Q6RW13	CCDS30585.1
Q6RW13	CCDS30586.1
Q6RW13	CCDS41248.1
Q6RW13	CCDS44056.1
Q9BVI4	CCDS9277.1
O75366	CCDS8959.1
Q6PK04	CCDS42400.1
Q86V87	CCDS6021.2
Q86XI8	CCDS74411.1
Q8TAU3	CCDS12965.1
Q9NR45	CCDS6733.1
Q9H3N8	CCDS11887.1
Q9H3N8	CCDS45841.1
Q8N8L6	CCDS4400.1
P30050	CCDS6872.1
Q6IPT2	CCDS33081.1
Q6IPT2	CCDS77337.1
Q8IZ41	CCDS6662.1
B9EJG8	CCDS47087.1
Q9UGP8	CCDS5061.1
Q8TAW3	CCDS12961.1
Q562R1	CCDS34163.1
Q9UJ96	CCDS12019.1
Q5T2S8	CCDS7157.1
Q5T2S8	CCDS91232.1
P27448	CCDS41993.1
P27448	CCDS45165.1
P27448	CCDS45166.1
P27448	CCDS45167.1
P27448	CCDS55947.1
P25101	CCDS3769.1
P25101	CCDS54810.1
P29992	CCDS12103.1
Q9HCC0	CCDS34184.1
Q9HCC0	CCDS93731.1
Q14494	CCDS11524.1
Q14494	CCDS82150.1
P26439	CCDS902.1
A6NJG2	CCDS43984.1
Q9H3T2	CCDS53363.1
Q9H3T2	CCDS53364.1
Q9H3T2	CCDS984.1
Q9GZV8	CCDS6206.1
Q6DKI1	CCDS4873.2
Q96EZ8	CCDS31795.1
Q96EZ8	CCDS61118.1
Q96EZ8	CCDS8787.1
Q8IXK0	CCDS378.1
Q8IXK0	CCDS379.1
Q8IXK0	CCDS90911.1
Q9ULE6	CCDS31215.1
P30566	CCDS14001.1
P30566	CCDS46714.1
O15554	CCDS12630.1
P11801	CCDS10851.1
Q16873	CCDS34316.1
P31146	CCDS10673.1
Q93100	CCDS10729.1
Q93100	CCDS42161.1
Q93100	CCDS92152.1
P13284	CCDS46015.1
A6NHY2	CCDS64180.1
Q9H7H0	CCDS41913.1
Q9H7H0	CCDS9562.1
Q8IZD4	CCDS31727.1
Q9Y5X3	CCDS13130.1
P78549	CCDS10457.2
Q86Y22	CCDS4436.1
O75113	CCDS45479.1
Q8IX03	CCDS4366.1
Q8IX03	CCDS54945.1
Q8NGT7	CCDS43670.1
Q9BZC7	CCDS43909.1
Q9BZC7	CCDS94538.1
Q9BZC7	CCDS94539.1
Q9H0H0	CCDS45750.1
Q8TEX9	CCDS9616.1
Q4KMQ2	CCDS31782.1
Q4KMQ2	CCDS44865.1
Q4KMQ2	CCDS44866.1
Q4KMQ2	CCDS55819.1
Q9BZJ0	CCDS33446.1
Q9BZJ0	CCDS63238.1
Q9BZJ0	CCDS63239.1
O75309	CCDS10823.1
O75309	CCDS56002.1
O75309	CCDS58471.1
O75309	CCDS58472.1
Q13627	CCDS13653.1
Q13627	CCDS13654.1
Q13627	CCDS42925.1
Q13627	CCDS42926.1
Q8TED4	CCDS31714.1
Q8TED4	CCDS44757.1
P34969	CCDS7408.1
P34969	CCDS7409.1
P34969	CCDS7410.1
Q96AN5	CCDS12716.1
Q96AN5	CCDS77325.1
A0A1W2PQ73	CCDS92627.1
Q9HD43	CCDS33110.1
Q9HD43	CCDS54321.1
Q9H091	CCDS11053.1
Q9H091	CCDS45584.1
Q9H091	CCDS58506.1
Q13889	CCDS61275.1
Q13889	CCDS9252.1
P28370	CCDS14612.1
Q15907	CCDS12201.1
P18507	CCDS4358.1
P18507	CCDS4359.1
P18507	CCDS47333.1
Q9NWV4	CCDS576.1
Q86V59	CCDS33059.1
Q86V59	CCDS46124.1
Q9ULH1	CCDS6362.1
Q8NB66	CCDS45264.1
Q9NZL4	CCDS33111.1
O43169	CCDS10880.2
Q8TE67	CCDS813.1
Q8TE67	CCDS814.1
Q8TE67	CCDS815.1
P22607	CCDS3353.1
P22607	CCDS3354.1
P22607	CCDS54706.1
O43566	CCDS43405.1
Q9BVQ7	CCDS10123.1
Q9BVQ7	CCDS81877.1
Q6XUX3	CCDS1451.1
Q6XUX3	CCDS1452.1
Q6UVJ0	CCDS764.1
Q9H0A0	CCDS44568.1
Q9H0A0	CCDS7889.1
P49798	CCDS1243.1
P49798	CCDS44270.1
P49798	CCDS44271.1
P49798	CCDS44272.1
Q9P126	CCDS41751.1
Q9P126	CCDS41752.1
Q9UN71	CCDS54928.1
